Ticker,Name,Asset Class,Weight (%),Sector,Exchange
PARR,PAR PACIFIC HOLDINGS INC,Equity,0,Energy,New York Stock Exchange Inc.
INOV,INOVALON HOLDINGS INC CLASS A,Equity,0,Health Care,NASDAQ
HTBK,HERITAGE COMMERCE CORP,Equity,0,Financials,NASDAQ
LOB,LIVE OAK BANCSHARES INC,Equity,0,Financials,NASDAQ
TISI,TEAM INC,Equity,0,Industrials,New York Stock Exchange Inc.
TMST,TIMKENSTEEL CORP,Equity,0,Materials,New York Stock Exchange Inc.
CRMT,AMERICAS CAR-MART INC,Equity,0,Consumer Discretionary,NASDAQ
HPR,HIGHPOINT RESOURCES CORP,Equity,0,Energy,New York Stock Exchange Inc.
VIVO,MERIDIAN BIOSCIENCE INC,Equity,0,Health Care,NASDAQ
RMR,RMR GROUP INC CLASS A,Equity,0,Real Estate,NASDAQ
SKY,SKYLINE CHAMPION CORP,Equity,0,Consumer Discretionary,New York Stock Exchange Inc.
IIIN,INSTEEL INDUSTRIES INC,Equity,0,Industrials,NASDAQ
TOWR,TOWER INTERNATIONAL INC,Equity,0,Consumer Discretionary,New York Stock Exchange Inc.
NFBK,NORTHFIELD BANCORP INC,Equity,0,Financials,NASDAQ
PUB,PEOPLES UTAH,Equity,0,Financials,NASDAQ
WAIR,WESCO AIRCRAFT HOLDINGS INC,Equity,0,Industrials,New York Stock Exchange Inc.
LORL,LORAL SPACE AND COMMUNICATIONS INC,Equity,0,Communication,NASDAQ
PGC,PEAPACK GLADSTONE FINANCIAL CORP,Equity,0,Financials,NASDAQ
PSDO,PRESIDIO INC,Equity,0,Information Technology,NASDAQ
HK,HALCON RESOURCES CORP,Equity,0,Energy,New York Stock Exchange Inc.
BLX,BANCO LATINOAMERICANO DE COMERCIO,Equity,0,Financials,New York Stock Exchange Inc.
EPZM,EPIZYME INC,Equity,0,Health Care,NASDAQ
FCBC,FIRST COMMUNITY BANCSHARES INC,Equity,0,Financials,NASDAQ
FDEF,FIRST DEFIANCE FINANCIAL CORP,Equity,0,Financials,NASDAQ
NPK,NATIONAL PRESTO INDUSTRIES INC,Equity,0,Industrials,New York Stock Exchange Inc.
BKE,BUCKLE INC,Equity,0,Consumer Discretionary,New York Stock Exchange Inc.
LENB,LENNAR CORP CLASS B,Equity,0,Consumer Discretionary,New York Stock Exchange Inc.
BIOS,BIOSCRIP INC,Equity,0,Health Care,NASDAQ
EHTH,EHEALTH INC,Equity,0,Financials,NASDAQ
LION,FIDELITY SOUTHERN CORP,Equity,0,Financials,NASDAQ
WRLD,WORLD ACCEPTANCE CORP,Equity,0,Financials,NASDAQ
ABTX,ALLEGIANCE BANCSHARES INC,Equity,0,Financials,NASDAQ
