Symbol,Name,Exchange,Industry,"SIC Description"
TPB,"Turning Point Brands",NYSE,Tobacco,"SIC-2100 Tobacco Products"
TPC,"Tutor Perini Corp",NYSE,"Building - Heavy Construction","SIC-1540 General Bldg Contractors - Non-residential B"
TPG,"Tpg Inc Cl A",NASDAQ,"Finance - Investment Mgmt","SIC-6282 Investment Advice"
TPH,"Tri Pointe Homes Inc",NYSE,"Building - Residential & Comm","SIC-1531 Operative Builders"
TPIC,"Tpi Composites Inc",NASDAQ,"Industrial Services","SIC-3510 Engines & Turbines"
TPL,"Texas Pacific Land Trust",NYSE,"Other Alt Energy","SIC-6792 Oil Royalty Traders"
TPR,"Tapestry Inc",NYSE,"Retail - Apparel & Shoes","SIC-3100 Leather & Leather Products"
TPX,"Tempur-Pedic International Inc",NYSE,"Retail - Home Furniture","SIC-2510 Household Furniture"
TRC,"Tejon Ranch Company",NYSE,"Real Estate Operations","SIC-6500 Real Estate"
TRDA,"Entrada Therapeutics Inc",NASDAQ,"Medical - Biomedical","SIC-2834 Pharmaceutical Preparations"
TREE,"Lendingtree Inc",NASDAQ,"Finance - Mortgage & Rel Svs","SIC-6163 Loan Brokers"
TREX,"Trex Company",NYSE,"Building Products - Wood","SIC-2400 Lumber & Wood Products (No Furniture)"
TRGP,"Targa Resources",NYSE,"Oil Refining & Marketing MLP","SIC-4922 Natural Gas Transmission"
TRIP,"Tripadvisor Inc",NASDAQ,"Internet Commerce","SIC-7370 Services-Computer Programming, Data Processi"
TRMB,"Trimble Navigation",NASDAQ,"Electronics Products - Misc","SIC-3829 Measuring & Controlling Devices, NEC"
TRMK,"Trustmark Corp",NASDAQ,"Banks - Southeast","SIC-6021 National Commercial Banks"
TRML,"Tourmaline Bio Inc",NASDAQ,"Medical - Drugs","SIC-2836 Biological Products, (No Disgnostic Substanc"
TRN,"Trinity Industries",NYSE,"Transportation - Equip & Lease","SIC-3743 Railroad Equipment"
TRNO,"Terreno Realty Corp",NYSE,"REIT - Equity Trust Other","SIC-6500 Real Estate"
TRNS,"Transcat Inc",NASDAQ,"Industrial Controls","SIC-3825 Instruments For Meas & Testing of Electricit"
TROW,"T Rowe Price Group",NASDAQ,"Finance - Investment Mgmt","SIC-6200 Security & Commodity Brokers, Dealers, Excha"
TROX,"Tronox Inc",NYSE,"Chemical - Diversified","SIC-2810 Industrial Inorganic Chemicals"
TRS,"Trimas Corp",NASDAQ,"Metal Production & Fabrication","SIC-3460 Metal Forgings & Stampings"
TRST,"Trustco Bank Corp NY",NASDAQ,"Banks - Northeast","SIC-6022 State Commercial Banks"
TRTX,"Tpg Re Finance Trust Inc",NYSE,"Real Estate Operations","SIC-6798 Real Estate Investment Trusts"
TRU,Transunion,NYSE,"Business Information","SIC-7320 Services-Consumer Credit Reporting, Collecti"
TRUE,"Truecar Inc",NASDAQ,"Internet - Services","SIC-7370 Services-Computer Programming, Data Processi"
TRUP,"Trupanion Inc",NASDAQ,"Insurance - Accident & Health","SIC-6324 Hospital & Medical Service Plans"
TRV,"The Travelers Companies Inc",NYSE,"Insurance - Proprty & Casualty","SIC-6331 Fire, Marine & Casualty Insurance"
TSBK,"Timberland Bancorp",NASDAQ,"Finance - Savings & Loan","SIC-6036 Savings Institutions, Not Federally Chartere"
TSCO,"Tractor Supply Company",NASDAQ,"Retail - Misc & Diversified","SIC-5200 Retail-Building Materials, Hardware, Garden"
TSHA,"Taysha Gene Therapies Inc",NASDAQ,"Medical - Generic Drugs","SIC-2836 Biological Products, (No Disgnostic Substanc"
TSLA,"Tesla Inc",NASDAQ,"Auto - Domestic","SIC-3711 Motor Vehicles & Passenger Car Bodies"
TSN,"Tyson Foods",NYSE,"Food - Meat Products","SIC-2015 Poultry Slaughtering and Processing"
TSVT,"2Seventy Bio Inc",NASDAQ,"Medical - Biomedical","SIC-2834 Pharmaceutical Preparations"
TT,"Trane Technologies Plc",NYSE,"Technology Services","SIC-3822 Auto Controls For Regulating Residential & C"
TTC,"Toro Company",NYSE,"Tools - Hand Held","SIC-3524 Lawn & Garden Tractors & Home Lawn & Gardens"
TTD,"Trade Desk Inc",NASDAQ,"Internet - Services","SIC-7370 Services-Computer Programming, Data Processi"
TTEC,"Teletech Hlds",NASDAQ,"Technology Services","SIC-7363 Services-Help Supply Services"
TTEK,"Tetra Tech Inc",NASDAQ,"Pollution Controls","SIC-8711 Services-Engineering Services"
TTGT,"Techtarget Inc",NASDAQ,"Internet - Content","SIC-4822 Telegraph & Other Message Communications"
TTI,"Tetra Technologies",NYSE,"Oil - Field Services","SIC-1311 Crude Petroleum & Natural Gas"
TTMI,"TTM Technologies",NASDAQ,"Electronics - Misc Components","SIC-3672 Printed Circuit Boards"
TTWO,"Take-Two Interactive",NASDAQ,"Toys & Game & Hobby","SIC-7372 Services-Prepackaged Software"
TVTX,"Travere Therapeutics Inc",NASDAQ,"Medical - Biomedical","SIC-2834 Pharmaceutical Preparations"
TW,"Tradeweb Markets Inc",NASDAQ,"Finance - Investment Brokers","SIC-6200 Security & Commodity Brokers, Dealers, Excha"
TWI,"Titan International",NYSE,"Machinery - Farm","SIC-3312 Steel Works, Blast Furnaces & Rolling Mills"
TWKS,"Thoughtworks Holding Inc",NASDAQ,"Technology Services","SIC-7371 Services-Computer Programming Services"
TWLO,Twilio,NYSE,"Internet - Software","SIC-7372 Services-Prepackaged Software"
TWO,"Two Harbors Invt Corp",NYSE,"REIT - Mortgage Trusts","SIC-6798 Real Estate Investment Trusts"
TWST,"Twist Bioscience Corp",NASDAQ,"Medical - Biomedical","SIC-2836 Biological Products, (No Disgnostic Substanc"
TXG,"10X Genomics Inc",NASDAQ,"Medical Information Systems","SIC-3826 Laboratory Analytical Instruments"
TXN,"Texas Instruments",NASDAQ,"Semi General","SIC-3674 Semiconductors & Related Devices"
TXNM,"Txnm Energy Inc",NYSE,"Other Alt Energy","SIC-4911 Electric Services"
TXRH,"Texas Roadhouse Inc",NASDAQ,"Retail - Restaurants","SIC-5812 Retail-Eating Places"
TXT,"Textron Inc",NYSE,"Aerospace - Defense","SIC-3720 Aircraft & Parts"
TYL,"Tyler Technologies",NYSE,"Business Software Services","SIC-7372 Services-Prepackaged Software"
TYRA,"Tyra Biosciences Inc",NASDAQ,"Medical - Biomedical","SIC-2834 Pharmaceutical Preparations"
U,"Unity Software Inc",NYSE,"Internet - Software","SIC-7372 Services-Prepackaged Software"
UA,"Under Armour Inc Cl C",NYSE,"Textile - Apparel","SIC-5611 Mens and Boys  Clothing and Accessory Stores"
UAA,"Under Armour",NYSE,"Textile - Apparel","SIC-2300 Apparel & Other Finished Prods of Fabrics &"
UAL,"United Airlines Holdings Inc",NASDAQ,"Transportation - Airline","SIC-4512 Air Transportation, Scheduled"
UBER,"Uber Technologies Inc",NYSE,"Internet - Services","SIC-7389 Services-Business Services, NEC"
UBSI,"United Bkshs Inc",NASDAQ,"Banks - Southeast","SIC-6022 State Commercial Banks"
UCB,"United Community Banks Inc",NYSE,"Banks - Southeast","SIC-6022 State Commercial Banks"
UCTT,"Ultra Clean Holdings",NASDAQ,"Electrical - Manufacturing","SIC-3674 Semiconductors & Related Devices"
UDMY,"Udemy Inc",NASDAQ,"Internet - Software","SIC-8200 Services-Educational Services"
UDR,"United Dominion Realty Trust",NYSE,"REIT - Equity Trust Resident","SIC-6798 Real Estate Investment Trusts"
UE,"Urban Edge Properties",NYSE,"REIT - Equity Trust Retail","SIC-6500 Real Estate"
UEC,"Uranium Energy","NYSE Arca","Mining - Misc","SIC-1090 Miscellaneous Metal Ores"
UFCS,"United Fire Group",NASDAQ,"Insurance - Proprty & Casualty","SIC-6331 Fire, Marine & Casualty Insurance"
UFPI,"Universal Forest Prd",NASDAQ,"Building Products - Wood","SIC-2421 Sawmills & Planting Mills, General"
UFPT,"U F P Tech Inc",NASDAQ,"Containers - Paper Products","SIC-3841 Surgical & Medical Instruments & Apparatus"
UGI,"Ugi Corp",NYSE,"Utility - Gas Distribution","SIC-4932 Gas & Other Services Combined"
UHAL-B,"U-Haul Holding Series N Non-Voting",NYSE,N/A,
UHAL,"U-Haul Holding Company",NYSE,"Transportation - Services","SIC-7510 Services-Auto Rental & Leasing (No Drivers)"
UHS,"Universal Health Services",NYSE,"Medical - Hospitals","SIC-8062 Services-General Medical & Surgical Hospital"
UHT,"Universal Health Realty Income Trust",NYSE,"REIT - Equity Trust Other","SIC-6798 Real Estate Investment Trusts"
UI,"Ubiquiti Networks",NYSE,"Wireless Equipment","SIC-3663 Radio & Tv Broadcasting & Communications Equ"
UIS,"Unisys Corp",NYSE,"IT Services","SIC-7373 Services-Computer Integrated Systems Design"
ULCC,"Frontier Group Holdings Inc",NASDAQ,"Transportation - Airline","SIC-4512 Air Transportation, Scheduled"
ULH,"Universal Logis Holdings",NASDAQ,"Transportation - Services","SIC-4213 Trucking (No Local)"
ULTA,"Ulta Beauty Inc",NASDAQ,"Retail - Misc & Diversified","SIC-5990 Retail-Retail Stores, NEC"
UMBF,"UMB Financial Corp",NASDAQ,"Banks - Midwest","SIC-6021 National Commercial Banks"
UMH,"Umh Properties",NYSE,"REIT - Equity Trust Resident","SIC-6798 Real Estate Investment Trusts"
UNF,"Unifirst Corp",NYSE,"Uniform & Related","SIC-7200 Services-Personal Services"
UNFI,"United Nat Foods",NYSE,"Food - Misc & Diversified","SIC-5141 Wholesale-Groceries, General Line"
UNH,"Unitedhealth Group Inc",NYSE,"Medical - HMO","SIC-6324 Hospital & Medical Service Plans"
UNIT,"Uniti Group Inc",NASDAQ,"REIT - Equity Trust Other","SIC-6798 Real Estate Investment Trusts"
UNM,"Unumprovident Corp",NYSE,"Insurance - Accident & Health","SIC-6321 Accident & Health Insurance"
UNP,"Union Pacific Corp",NYSE,"Transportation - Rail","SIC-4011 Railroads, Line-Haul Operating"
UPBD,"Upbound Group Inc",NASDAQ,"Finance - Leasing Companies","SIC-7359 Services-Equipment Rental & Leasing, NEC"
UPS,"United Parcel Service",NYSE,"Transportation - Air Freight","SIC-4210 Trucking & Courier Services (No Air)"
UPST,"Upstart Holdings Inc",NASDAQ,"Finance - Misc Services","SIC-6199 Finance Services"
UPWK,"Upwork Inc",NASDAQ,"Internet - Services","SIC-7374 Services-Computer Processing & Data Preparat"
URBN,"Urban Outfitters Inc",NASDAQ,"Retail - Apparel & Shoes","SIC-5651 Retail-Family Clothing Stores"
URGN,"Urogen Pharma Ltd",NASDAQ,"Medical - Biomedical","SIC-2834 Pharmaceutical Preparations"
URI,"United Rentals",NYSE,"Building & Construction - Misc","SIC-7359 Services-Equipment Rental & Leasing, NEC"
USB,"U.S. Bancorp",NYSE,"Banks - Major Regional","SIC-6021 National Commercial Banks"
USFD,"US Foods Holding",NYSE,"Food - Misc & Diversified","SIC-5140 Wholesale-Groceries & Related Products"
USLM,"U S Lime & Mineral",NASDAQ,"Building - CMT & CNT & AG","SIC-1400 Mining & Quarrying of Nonmetallic Minerals"
USNA,"Usana Health Sciences Inc",NYSE,"Medical - Drugs","SIC-2833 Medicinal Chemicals & Botanical Products"
USPH,"U.S. Physical Therapy",NYSE,"Medical - Outpatient & Hm Care","SIC-8000 Services-Health Services"
UTHR,"United Therapeutic",NASDAQ,"Medical - Drugs","SIC-2834 Pharmaceutical Preparations"
UTI,"Universal Technical Institute Inc",NYSE,Schools,"SIC-8200 Services-Educational Services"
UTL,"Unitil Corp",NYSE,"Utility - Electric Power","SIC-4931 Electric & Other Services Combined"
UTMD,"Utah Medical Prod",NASDAQ,"Medical Products","SIC-3841 Surgical & Medical Instruments & Apparatus"
UTZ,"Utz Brands Inc",NYSE,"Food - Misc & Diversified","SIC-2090 Miscellaneous Food Preparations & Kindred Pr"
UUUU,"Energy Fuels Inc","NYSE Arca","Mining - Non Ferrous","SIC-1400 Mining & Quarrying of Nonmetallic Minerals"
UVE,"Universal Insurance Holdings Inc",NYSE,"Insurance - Proprty & Casualty","SIC-6331 Fire, Marine & Casualty Insurance"
UVSP,"Univest Corp of Penn",NASDAQ,"Banks - Northeast","SIC-6022 State Commercial Banks"
UVV,"Universal Corp",NYSE,Tobacco,"SIC-5150 Wholesale-Farm Product Raw Materials"
UWMC,"Uwm Hldg Corp",NYSE,"Finance - Mortgage & Rel Svs","SIC-6162 Mortgage Bankers & Loan Correspondents"
V,"Visa Inc",NYSE,"Financial Transaction Services","SIC-7389 Services-Business Services, NEC"
VAC,"Marriot Vacations Worldwide Cor",NYSE,"Leisure & Recreation Services","SIC-6531 Real Estate Agents & Managers (For Others)"
VAL,"Valaris Ltd",NYSE,"Oil & Gas - Drilling","SIC-1381 Drilling Oil & Gas Wells"
VBTX,"Veritex Holdings",NASDAQ,"Banks - Southeast","SIC-6022 State Commercial Banks"
VC,"Visteon Corp",NASDAQ,"Auto - Truck Original Parts","SIC-3714 Motor Vehicle Parts & Accessories"
VCEL,"Vericel Corporation",NASDAQ,"Medical - Biomedical","SIC-2836 Biological Products, (No Disgnostic Substanc"
VCTR,"Victory Capital Holdings Inc Cl A",NASDAQ,"Finance - Investment Mgmt","SIC-6282 Investment Advice"
VCYT,"Veracyte Inc",NASDAQ,"Medical Instruments","SIC-8071 Services-Medical Laboratories"
VECO,"Veeco Instrument",NASDAQ,"Electrical - Manufacturing","SIC-3559 Special Industry Machinery, NEC"
VEEV,"Veeva Systems Inc",NYSE,"Internet - Software","SIC-7372 Services-Prepackaged Software"
VEL,"Velocity Financial Inc",NYSE,"Finance - Mortgage & Rel Svs","SIC-6199 Finance Services"
VERA,"Vera Therapeutics Inc Cl A",NASDAQ,"Medical - Biomedical","SIC-2834 Pharmaceutical Preparations"
VERV,"Verve Therapeutics Inc",NASDAQ,"Medical - Drugs","SIC-2834 Pharmaceutical Preparations"
VERX,"Vertex Inc Cl A",NASDAQ,"Internet - Software","SIC-7372 Services-Prepackaged Software"
VFC,"V.F. Corp",NYSE,"Textile - Apparel","SIC-2320 Mens & Boys Furnishings, Work Clothg, & Alli"
VGR,"Vector Group Ltd",NYSE,"Conglomerates - Div Operations","SIC-2111 Cigarettes"
VIAV,"Viavi Solutions",NASDAQ,"Communications Components","SIC-3674 Semiconductors & Related Devices"
VICI,"Vici Properties Inc",NYSE,"REIT - Equity Trust Other","SIC-6798 Real Estate Investment Trusts"
VICR,"Vicor Corp",NASDAQ,"Electronics - Misc Components","SIC-3679 Electronic Components, NEC"
VIR,"Vir Biotechnology Inc",NASDAQ,"Medical - Biomedical","SIC-2836 Biological Products, (No Disgnostic Substanc"
VIRT,"Virtu Financial Cm A",NASDAQ,"Finance - Misc Services","SIC-6211 Security Brokers, Dealers & Flotation Compan"
VITL,"Vital Farms Inc",NASDAQ,"Food - Misc & Diversified","SIC-2000 Food and Kindred Products"
VKTX,"Viking Thera",NASDAQ,"Medical - Biomedical","SIC-2834 Pharmaceutical Preparations"
VLO,"Valero Energy Corp",NYSE,"Oil - Refining and Marketing","SIC-2911 Petroleum Refining"
VLTO,"Veralto Corporation",NYSE,"Technology Services","SIC-3825 Instruments For Meas & Testing of Electricit"
VLY,"Valley National Bancorp",NASDAQ,"Banks - Northeast","SIC-6021 National Commercial Banks"
VMC,"Vulcan Materials Company",NYSE,"Building - CMT & CNT & AG","SIC-1400 Mining & Quarrying of Nonmetallic Minerals"
VMD,"Viemed Healthcare Inc",NASDAQ,"Medical Products","SIC-8090 Services-Misc Health & Allied Services, NEC"
VMEO,"Vimeo Inc",NASDAQ,"Technology Services","SIC-7370 Services-Computer Programming, Data Processi"
VMI,"Valmont Industries",NYSE,"Steel - Pipe & Tube","SIC-3440 Fabricated Structural Metal Products"
VNDA,"Vanda Pharmaceuticals",NASDAQ,"Medical - Biomedical","SIC-2834 Pharmaceutical Preparations"
VNO,"Vornado Realty Trust",NYSE,"REIT - Equity Trust Other","SIC-6798 Real Estate Investment Trusts"
VNOM,"Viper Energy Inc",NASDAQ,"Oil - US Exploration & Product","SIC-1311 Crude Petroleum & Natural Gas"
VNT,"Vontier Corp",NYSE,"Technology Services","SIC-3824 Totalizing Fluid Meters & Counting Devices"
VOYA,"VOYA Financial Inc",NYSE,"Insurance - Life","SIC-6311 Life Insurance"
VPG,"Vishay Precision Group",NYSE,"Electronics - Misc Components","SIC-3670 Electronic Components & Accessories"
VRDN,"Viridian Therapeutics Inc",NASDAQ,"Medical - Biomedical","SIC-8071 Services-Medical Laboratories"
VRE,"Veris Residential Inc",NYSE,"REIT - Equity Trust Resident","SIC-6798 Real Estate Investment Trusts"
VREX,"Varex Imaging Corp",NASDAQ,"Medical Products","SIC-3679 Electronic Components, NEC"
VRNS,"Varonis Systems Inc",NASDAQ,Security,"SIC-7372 Services-Prepackaged Software"
VRNT,"Verint Systems Inc",NASDAQ,"Computer - Software","SIC-7373 Services-Computer Integrated Systems Design"
VRRM,"Verra Mobility Corp",NASDAQ,"Protection - Safety","SIC-4700 Transportation Services"
VRSK,"Verisk Analytics Inc",NASDAQ,"Business Information","SIC-7374 Services-Computer Processing & Data Preparat"
VRSN,"Verisign Inc",NASDAQ,"Internet Software Services","SIC-7371 Services-Computer Programming Services"
VRT,"Vertiv Holdings Llc.",NYSE,"IT Services","SIC-3679 Electronic Components, NEC"
VRTS,"Virtus Investment Partners",NYSE,"Finance - Investment Mgmt","SIC-6282 Investment Advice"
VRTX,"Vertex Pharmaceutic",NASDAQ,"Medical - Biomedical","SIC-2834 Pharmaceutical Preparations"
VSAT,"Viasat Inc",NASDAQ,"Wireless Equipment","SIC-3663 Radio & Tv Broadcasting & Communications Equ"
VSCO,"Victorias Secret & Co.",NYSE,"Leisure & Recreational Prdcts","SIC-5621 Retail-Womens Clothing Stores"
VSEC,"V S E Corp",NASDAQ,"Engineering & R&D Services","SIC-8711 Services-Engineering Services"
VSH,"Vishay Intertechnology",NYSE,"Semi Discretes","SIC-3670 Electronic Components & Accessories"
VST,"Vistra Energy Corp",NYSE,"Utility - Electric Power","SIC-4911 Electric Services"
VSTO,"Vista Outdoor Inc",NYSE,"Leisure & Recreational Prdcts","SIC-3480 Ordnance & Accessories, (No Vehicles/Guided"
VSTS,"Vestis Corporation",NYSE,"Consumer Prdts - Misc Staple","SIC-5190 Wholesale-Miscellaneous Nondurable Goods"
VTLE,"Vital Energy Inc",NYSE,"Other Alt Energy","SIC-1311 Crude Petroleum & Natural Gas"
VTOL,"Bristow Group Inc",NYSE,"Transportation - Airline","SIC-4522 Air Transportation, Nonscheduled"
VTR,"Ventas Inc",NYSE,"REIT - Equity Trust Other","SIC-6798 Real Estate Investment Trusts"
VTRS,"Viatris Inc",NASDAQ,"Medical Services","SIC-2834 Pharmaceutical Preparations"
VTS,"Vitesse Energy Inc",NYSE,"Oil - US Exploration & Product","SIC-1311 Crude Petroleum & Natural Gas"
VTYX,"Ventyx Biosciences Inc",NASDAQ,"Medical - Biomedical","SIC-2834 Pharmaceutical Preparations"
VVI,"Viad Corp",NYSE,"Business Services","SIC-7389 Services-Business Services, NEC"
VVV,"Valvoline Inc",NYSE,"Chemical - Specialty","SIC-2990 Miscellaneous Products of Petroleum & Coal"
VVX,"V2X Inc",NYSE,"Technology Services","SIC-8744 Services-Facilities Support Management Servi"
VYGR,"Voyager Therapeut",NASDAQ,"Medical - Biomedical","SIC-2836 Biological Products, (No Disgnostic Substanc"
VYX,"NCR Voyix Corporation",NYSE,"Computer - Integrated Systems","SIC-3578 Calculating & Accounting Machines (No Electr"
VZ,"Verizon Communications Inc",NYSE,"Wireless National","SIC-4813 Telephone Communications (No Radiotelephone)"
VZIO,"Vizio Holding Corp Cl A",NYSE,"Consumer Prdts - Misc Discr","SIC-3651 Household Audio & Video Equipment"
W,"Wayfair Inc",NYSE,"Internet Commerce","SIC-5961 Retail-Catalog & Mail-Order Houses"
WAB,"Wabtec Corp",NYSE,"Transportation - Equip & Lease","SIC-3743 Railroad Equipment"
WABC,"Westamerica Bancorp",NASDAQ,"Banks - West","SIC-6021 National Commercial Banks"
WAFD,"Wafd Inc",NASDAQ,"Banks - West","SIC-6021 National Commercial Banks"
WAL,"Western Alliance Bancorp",NYSE,"Banks - West","SIC-6022 State Commercial Banks"
WALD,"Waldencast Plc",NASDAQ,"Cosmetics & Toiletries","SIC-2844 Perfumes, Cosmetics & Other Toilet Preparati"
WASH,"Washington TR Bncorp",NASDAQ,"Banks - Northeast","SIC-6022 State Commercial Banks"
WAT,"Waters Corp",NYSE,"Medical Instruments","SIC-3826 Laboratory Analytical Instruments"
WBA,"Walgreens Boots Alliance",NASDAQ,"Retail - Drug Stores","SIC-5912 Retail-Drug Stores and Proprietary Stores"
WBD,"Discovery Inc Series A",NASDAQ,"Broadcast - Radio & TV","SIC-4841 Cable & Other Pay Television Services"
WBS,"Webster Financial Corp",NYSE,"Banks - Northeast","SIC-6021 National Commercial Banks"
WCC,"Wesco International",NYSE,"Electronics - Parts Distrib","SIC-5063 Wholesale-Electrical Apparatus & Equipment,"
WD,"Walker & Dunlop",NYSE,"Finance - Mortgage & Rel Svs","SIC-6199 Finance Services"
WDAY,"Workday Inc",NASDAQ,"Internet - Software","SIC-7374 Services-Computer Processing & Data Preparat"
WDC,"Western Digital Corp",NASDAQ,"Computer - Storage Devices","SIC-3572 Computer Storage Devices"
WDFC,"W D 40 Company",NASDAQ,"Consumer Prdts - Misc Staple","SIC-2890 Miscellaneous Chemical Products"
WEAV,"Weave Communications Inc",NYSE,"Communication Network Software","SIC-7372 Services-Prepackaged Software"
WEC,"Wisconsin Energy Corp",NYSE,"Utility - Electric Power","SIC-4931 Electric & Other Services Combined"
WELL,"Welltower Inc",NYSE,"REIT - Equity Trust Other","SIC-6798 Real Estate Investment Trusts"
WEN,"Wendys Company",NASDAQ,"Retail - Restaurants","SIC-5810 Retail-Eating & Drinking Places"
WERN,"Werner Enterprise",NASDAQ,"Transportation - Truck","SIC-4213 Trucking (No Local)"
WEST,"Westrock Coffee Company",NASDAQ,"Beverages - Soft","SIC-2080 Beverages"
WEX,"Wex Inc",NYSE,"Financial Transaction Services","SIC-7389 Services-Business Services, NEC"
